,LocationName,ISO,country,region,world_region,MPI,geo,lat,lon,id,funded_amount,loan_amount,activity,sector,use,country_code,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,borrower_genders,repayment_interval,date,year,month,day
2326,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1240057,1000.0,1000.0,Food Stall,Food,to buy supplies for food sales.,SV,USD,199.0,2017-02-16 16:42:39+00:00,2017-02-16 08:00:00+00:00,2017-03-15 19:05:57+00:00,26.0,27,"#Elderly, #Repeat Borrower, #Woman Owned Biz, user_favorite, user_favorite",female,monthly,2017-02-16,2017,February,Thursday
2430,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1266328,600.0,600.0,Utilities,Services,to buy spare parts for the grinder and materials to make improvements of the facilities.,SV,USD,199.0,2017-03-24 18:59:13+00:00,2017-03-15 07:00:00+00:00,2017-04-27 10:24:25+00:00,14.0,23,"#Repair Renew Replace, #Single, user_favorite, user_favorite, user_favorite, user_favorite",male,monthly,2017-03-24,2017,March,Friday
700,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,789154,300.0,600.0,Agriculture,Agriculture,"to buy fertilisers, pesticides, herbicides, and to pay for equipment and labour needed to plant the fields. ",SV,USD,199.0,2014-10-25 17:40:46+00:00,2014-10-21 07:00:00+00:00,,14.0,12,"user_favorite, #Interesting Photo, #Supporting Family, #Job Creator",female,monthly,2014-10-25,2014,October,Saturday
3372,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1314632,800.0,800.0,Food Production/Sales,Food,"to buy sugar and fruits to make and sell handmade candy, so that through his earnings it will be possible for his children to stay in school.",SV,USD,199.0,2017-06-06 16:24:07+00:00,2017-05-15 07:00:00+00:00,2017-06-14 17:33:55+00:00,10.0,18,"user_favorite, user_favorite",male,monthly,2017-06-06,2017,June,Tuesday
2449,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1267802,1000.0,1000.0,Manufacturing,Manufacturing,"to buy materials to make tiles, earn money, and thus be able to help his son to continue studying.",SV,USD,199.0,2017-03-27 19:14:52+00:00,2017-03-22 07:00:00+00:00,2017-04-08 12:54:14+00:00,20.0,34,"#Parent, user_favorite, user_favorite, user_favorite, user_favorite",male,monthly,2017-03-27,2017,March,Monday
2063,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1184030,525.0,950.0,Clothing Sales,Clothing,"to buy more women's and men's clothing, and to make the most of selling a lot during the Christmas holiday",SV,USD,199.0,2016-11-12 17:29:56+00:00,2016-11-07 08:00:00+00:00,,14.0,8,"volunteer_pick, #Parent",male,monthly,2016-11-12,2016,November,Saturday
434,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,732729,500.0,500.0,Personal Housing Expenses,Housing,"to build a room in his parents' house; he will buy cement blocks, sand, cement, and iron and will pay for labor ",SV,USD,199.0,2014-06-30 20:46:16+00:00,2014-06-13 07:00:00+00:00,2014-07-10 16:27:08+00:00,14.0,13,,male,monthly,2014-06-30,2014,June,Monday
1232,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,925257,200.0,200.0,Clothing Sales,Clothing,to buy clothes and sell them.,SV,USD,199.0,2015-07-29 16:50:18+00:00,2015-07-06 07:00:00+00:00,2015-08-10 04:41:25+00:00,8.0,5,#Woman Owned Biz,female,monthly,2015-07-29,2015,July,Wednesday
1542,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1029306,1500.0,1500.0,Pigs,Agriculture,to buy five large pigs and fish to continue selling,SV,USD,199.0,2016-02-25 23:54:36+00:00,2016-02-13 08:00:00+00:00,2016-03-09 05:17:31+00:00,26.0,22,"#Animals, #Single Parent, #Parent, #Woman Owned Biz",female,monthly,2016-02-25,2016,February,Thursday
1073,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,877589,1025.0,1025.0,Agriculture,Agriculture,to purchase farm supplies to grow coffee and to purchase a motorcycle.,SV,USD,199.0,2015-04-28 19:15:14+00:00,2015-04-24 07:00:00+00:00,2015-06-03 11:33:03+00:00,14.0,29,"#Parent, #Supporting Family, #Trees",male,monthly,2015-04-28,2015,April,Tuesday
162,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,675788,1050.0,1050.0,Personal Housing Expenses,Housing,to improve the roof of his house.,SV,USD,199.0,2014-02-24 17:46:18+00:00,2014-01-30 08:00:00+00:00,2014-04-01 11:47:05+00:00,27.0,16,"#Eco-friendly, #Parent",male,monthly,2014-02-24,2014,February,Monday
572,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,762290,800.0,800.0,Retail,Retail,to buy more organic coffee with medicinal properties to cover customer demand.,SV,USD,199.0,2014-08-30 15:55:07+00:00,2014-08-21 07:00:00+00:00,2014-09-22 01:49:36+00:00,17.0,21,#Elderly,female,monthly,2014-08-30,2014,August,Saturday
3095,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1172534,200.0,200.0,Farming,Agriculture,to purchase fertilizers and pesticides to maintain the cornfield.,SV,USD,199.0,2016-10-21 21:46:43+00:00,2016-10-04 07:00:00+00:00,2016-10-25 20:29:36+00:00,14.0,8,,female,monthly,2016-10-21,2016,October,Friday
2497,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1275689,600.0,600.0,Land Rental,Agriculture,"to pay rent for the parcels of land he cultivates, and to buy fertilizers and pesticides.",SV,USD,199.0,2017-04-07 17:39:29+00:00,2017-04-05 07:00:00+00:00,2017-05-09 14:23:17+00:00,14.0,13,"#Parent, #Vegan",male,bullet,2017-04-07,2017,April,Friday
1238,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,925795,725.0,775.0,Food Production/Sales,Food,to build a stand and buy equipment for her food sales business.,SV,USD,199.0,2015-07-30 14:22:19+00:00,2015-07-28 07:00:00+00:00,,15.0,20,"#Biz Durable Asset, #Parent, #Schooling, #Woman Owned Biz",female,monthly,2015-07-30,2015,July,Thursday
2287,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1229252,750.0,750.0,Furniture Making,Manufacturing,to buy a lathe motor for wood and to continue with his carpentry jobs.,SV,USD,199.0,2017-01-30 15:34:06+00:00,2017-01-26 08:00:00+00:00,2017-01-31 13:44:20+00:00,20.0,29,"#Repeat Borrower, user_favorite",male,monthly,2017-01-30,2017,January,Monday
1257,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,938413,400.0,400.0,Food Production/Sales,Food,to buy corn to make tortillas.,SV,USD,199.0,2015-08-25 21:49:14+00:00,2015-08-25 07:00:00+00:00,2015-09-10 16:15:04+00:00,14.0,12,#Woman Owned Biz,female,monthly,2015-08-25,2015,August,Tuesday
2675,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1324052,700.0,700.0,General Store,Retail,to buy more basic products to stock her store.,SV,USD,199.0,2017-06-20 23:14:50+00:00,2017-05-30 07:00:00+00:00,2017-07-04 13:10:20+00:00,21.0,21,"#Repeat Borrower, #Single Parent, #Parent, #Woman Owned Biz",female,monthly,2017-06-20,2017,June,Tuesday
2506,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1282736,800.0,800.0,Cattle,Agriculture,to purchase calves to raise and later sell.,SV,USD,199.0,2017-04-20 17:21:46+00:00,2017-03-29 07:00:00+00:00,2017-05-20 18:32:59+00:00,23.0,29,"#Elderly, #Animals",male,monthly,2017-04-20,2017,April,Thursday
1431,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,987817,400.0,400.0,Auto Repair,Services,To buy a compressor and tools to begin a tire repair shop.,SV,USD,199.0,2015-11-30 15:23:31+00:00,2015-11-20 08:00:00+00:00,2015-12-18 21:16:05+00:00,14.0,11,"user_favorite, #Single, #Supporting Family, #Biz Durable Asset, user_favorite",male,monthly,2015-11-30,2015,November,Monday
2603,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1307038,500.0,500.0,General Store,Retail,"to purchase sugar, detergents, rice, oil, eggs, candies, flour, drinks, and other products to stock the store.",SV,USD,199.0,2017-05-25 19:15:26+00:00,2017-05-18 07:00:00+00:00,2017-06-14 17:43:29+00:00,14.0,12,"#Woman Owned Biz, #Parent",female,monthly,2017-05-25,2017,May,Thursday
558,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,761650,300.0,300.0,General Store,Retail,"to purchase products such as rice, soft drinks, sugar, coffee, etc., for the store that she has in her house.",SV,USD,199.0,2014-08-28 16:40:19+00:00,2014-08-21 07:00:00+00:00,2014-09-08 14:37:35+00:00,8.0,8,,female,monthly,2014-08-28,2014,August,Thursday
1982,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1172398,400.0,400.0,Agriculture,Agriculture,to buy fertilizers and pesticides for her corn fields.,SV,USD,199.0,2016-10-21 16:12:06+00:00,2016-10-12 07:00:00+00:00,2016-10-24 00:24:55+00:00,8.0,16,"#Repeat Borrower, #Elderly, user_favorite",female,bullet,2016-10-21,2016,October,Friday
292,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,704892,700.0,700.0,Personal Housing Expenses,Housing,"to buy construction materials to build her own room and have more privacy.

",SV,USD,199.0,2014-04-30 18:41:04+00:00,2014-04-24 07:00:00+00:00,2014-06-10 16:11:49+00:00,20.0,28,"#Schooling, #Parent, #Woman Owned Biz, user_favorite, user_favorite, #Single Parent",female,monthly,2014-04-30,2014,April,Wednesday
640,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,775661,625.0,900.0,Farming,Agriculture,to buy compost and poisons.,SV,USD,199.0,2014-09-26 17:58:39+00:00,2014-09-12 07:00:00+00:00,,14.0,15,"volunteer_pick, volunteer_like, #Parent",male,bullet,2014-09-26,2014,September,Friday
866,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,833707,300.0,300.0,Livestock,Agriculture,to buy grazing cattle ,SV,USD,199.0,2015-01-28 21:46:34+00:00,2015-01-15 08:00:00+00:00,2015-02-18 01:32:58+00:00,14.0,9,,female,bullet,2015-01-28,2015,January,Wednesday
1062,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,877562,300.0,1600.0,Personal Housing Expenses,Housing,"to buy blocks, cement, and iron to build a kitchen.",SV,USD,199.0,2015-04-28 17:15:00+00:00,2015-04-20 07:00:00+00:00,,32.0,6,#Parent,male,monthly,2015-04-28,2015,April,Tuesday
1122,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,899153,1000.0,1000.0,Livestock,Agriculture,to buy a cow.,SV,USD,199.0,2015-06-09 16:57:25+00:00,2015-05-14 07:00:00+00:00,2015-07-20 16:55:31+00:00,14.0,37,"#Animals, #Parent, #Biz Durable Asset",female,bullet,2015-06-09,2015,June,Tuesday
2816,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,953129,200.0,200.0,Food,Food,"to buy more raw materials like corn, salt, fruit, unrefined whole cane sugar, sugar, etc.",SV,USD,199.0,2015-09-24 16:27:44+00:00,2015-08-31 07:00:00+00:00,2015-09-30 11:07:34+00:00,14.0,7,,female,monthly,2015-09-24,2015,September,Thursday
1770,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1105839,600.0,600.0,Farming,Agriculture,to buy farm supplies.,SV,USD,199.0,2016-06-24 18:38:27+00:00,2016-06-07 07:00:00+00:00,2016-07-11 13:23:37+00:00,12.0,19,"#Repeat Borrower, #Vegan, #Parent",female,bullet,2016-06-24,2016,June,Friday
3103,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1181350,900.0,900.0,Cattle,Agriculture,to buy more cattle to raise and earn income when they're sold.,SV,USD,199.0,2016-11-07 21:16:02+00:00,2016-10-18 07:00:00+00:00,2016-11-23 16:58:40+00:00,14.0,30,"#Repeat Borrower, #Schooling, user_favorite, #Animals, #Repeat Borrower, user_favorite, user_favorite, user_favorite, #Parent, user_favorite",male,bullet,2016-11-07,2016,November,Monday
1441,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,987959,1000.0,1000.0,Furniture Making,Manufacturing,to buy materials to make furniture.,SV,USD,199.0,2015-11-30 22:59:45+00:00,2015-11-16 08:00:00+00:00,2015-12-18 16:10:24+00:00,26.0,34,"user_favorite, #Parent, #Unique, user_favorite",male,monthly,2015-11-30,2015,November,Monday
2573,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1301323,350.0,350.0,Cattle,Agriculture,to purchase a cow since she has enough grass to fatten it.,SV,USD,199.0,2017-05-18 20:18:17+00:00,2017-05-03 07:00:00+00:00,2017-05-22 00:40:41+00:00,13.0,14,,female,bullet,2017-05-18,2017,May,Thursday
2715,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1327601,50.0,1200.0,General Store,Retail,"to buy sugar, coffee, detergents, beverages, and other products.",SV,USD,199.0,2017-06-26 17:01:13+00:00,2017-06-23 07:00:00+00:00,,14.0,2,"#Repeat Borrower, #Parent",male,monthly,2017-06-26,2017,June,Monday
213,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,690618,500.0,500.0,Agriculture,Agriculture,"to buy fertilizer, foliar products, and pesticides, pay rent, and pay for labor.",SV,USD,199.0,2014-03-28 16:22:19+00:00,2014-03-25 07:00:00+00:00,2014-04-05 15:23:28+00:00,7.0,12,,female,bullet,2014-03-28,2014,March,Friday
2136,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1197927,600.0,600.0,Cosmetics Sales,Retail,to purchase more beauty products from catalogs since they are on sale and she wants to take advantage of selling a lot.,SV,USD,199.0,2016-12-02 22:17:42+00:00,2016-11-25 08:00:00+00:00,2016-12-26 06:21:55+00:00,14.0,5,"#Parent, #Single Parent, #Supporting Family, #Woman Owned Biz",female,monthly,2016-12-02,2016,December,Friday
1665,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1052597,275.0,275.0,Farm Supplies,Agriculture,"to buy agricultural inputs, to prepare the land and build a fence to protect his crops",SV,USD,199.0,2016-04-11 17:54:24+00:00,2016-03-31 07:00:00+00:00,2016-04-22 22:12:39+00:00,15.0,10,"#Parent, #Vegan",male,bullet,2016-04-11,2016,April,Monday
3079,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1155999,500.0,500.0,Retail,Retail,to buy more lottery tickets to continue selling them.,SV,USD,199.0,2016-09-22 20:30:34+00:00,2016-09-14 07:00:00+00:00,2016-10-26 19:03:40+00:00,14.0,11,,male,monthly,2016-09-22,2016,September,Thursday
2706,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1327610,225.0,225.0,Agriculture,Agriculture,"to purchase seeds and fertilizers to plant corn, so that with the earnings from the harvest, his child will continue going to university.",SV,USD,199.0,2017-06-26 17:12:45+00:00,2017-06-05 07:00:00+00:00,2017-07-09 01:29:53+00:00,12.0,6,"#Repeat Borrower, #Elderly, user_favorite, #Schooling, #Parent",male,bullet,2017-06-26,2017,June,Monday
2591,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1304690,500.0,500.0,Farming,Agriculture,"to purchase agricultural supplies such as fertilizers, herbicides and insecticides to control infestations and weeds and so to have a good harvest of basic grains and watermelons.",SV,USD,199.0,2017-05-23 15:45:29+00:00,2017-04-29 07:00:00+00:00,2017-05-31 03:12:26+00:00,15.0,12,"#Repeat Borrower, #Vegan, #Parent",male,bullet,2017-05-23,2017,May,Tuesday
2500,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1275697,600.0,600.0,Farming,Agriculture,"to pay rent on the land she farms, and to buy supplies she needs for her harvest.",SV,USD,199.0,2017-04-07 17:52:08+00:00,2017-04-01 07:00:00+00:00,2017-05-03 13:22:32+00:00,14.0,22,#Parent,female,monthly,2017-04-07,2017,April,Friday
3243,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1264391,450.0,450.0,Cosmetics Sales,Retail,to buy lotions and cosmetics to diversify her business and to continue selling.,SV,USD,199.0,2017-03-22 21:51:25+00:00,2017-03-08 08:00:00+00:00,2017-04-04 16:55:38+00:00,14.0,13,"#Parent, #Woman Owned Biz",female,monthly,2017-03-22,2017,March,Wednesday
122,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,669592,1000.0,1000.0,Livestock,Agriculture,to purchase livestock.,SV,USD,199.0,2014-02-13 20:48:10+00:00,2014-01-15 08:00:00+00:00,2014-03-10 14:13:03+00:00,14.0,22,"#Parent, #Animals",male,bullet,2014-02-13,2014,February,Thursday
3114,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1188302,500.0,500.0,Farming,Agriculture,"to pay for labor to collect his harvest, as well as to pay rent on farming equipment for his work.",SV,USD,199.0,2016-11-19 15:20:02+00:00,2016-10-27 07:00:00+00:00,2016-11-22 01:13:25+00:00,8.0,18,#Job Creator,male,bullet,2016-11-19,2016,November,Saturday
